TransactionID,Timestamp,Amount,MerchantID,CustomerID,IsInternational,TransactionType,TimeSinceLastTransaction,IsFraud
TX007777,1696118560.0,1763.1607042135106,MERCH016,CUST0008,0.0,Withdrawal,13.447163486340385,0.0
TX007778,1696118460.0,0.1,MERCH010,CUST0008,1.0,Purchase,7.53552746988472,0.0
TX007779,1696118700.0,203.9038772899856,MERCH006,CUST0007,0.0,Purchase,3.6581606315867434,0.0
TX007780,1696118560.0,2112.2883591343852,MERCH014,CUST0018,0.0,Withdrawal,0.42280414615142625,0.0
TX007781,1696118460.0,679.5428758250056,MERCH003,CUST0011,0.0,Withdrawal,3.1424082052308275,0.0
TX007782,1696118400.0,96.4325894157829,MERCH009,CUST0002,0.0,Purchase,5.759457074915152,1.0
TX007783,1696118580.0,470.36784766862894,MERCH013,CUST0008,0.0,Purchase,6.310618657665319,0.0
TX007784,1696118560.0,446.9004635015779,MERCH012,CUST0020,0.0,Transfer,2.239036317436798,0.0
TX007785,1696118780.0,569.3693761076412,MERCH010,CUST0010,0.0,Purchase,13.651498595523687,0.0
TX007786,1696118440.0,0.1,MERCH010,CUST0012,1.0,Withdrawal,7.65169055042197,0.0
TX007787,1696118540.0,0.1,MERCH013,CUST0017,0.0,Withdrawal,13.174108543879864,0.0
TX007788,1696118720.0,1624.1553996017735,MERCH012,CUST0015,0.0,Transfer,8.89005148724281,0.0
TX007789,1696118680.0,1223.757900898016,MERCH012,CUST0005,0.0,Transfer,12.149713450628404,0.0
TX007790,1696118660.0,555.9243396811602,MERCH011,CUST0004,0.0,Transfer,10.386719373372241,0.0
TX007791,1696118500.0,1054.869531748863,MERCH002,CUST0004,1.0,Withdrawal,9.351679875640773,0.0
TX007792,1696118400.0,0.1,MERCH018,CUST0013,0.0,Transfer,15.644075875485827,0.0
TX007793,1696118520.0,0.1,MERCH016,CUST0003,0.0,Transfer,12.355074983756635,0.0
TX007794,1696118580.0,203.20687882192522,MERCH020,CUST0013,1.0,Transfer,2.366702199372784,0.0
TX007795,1696118620.0,1397.3047504894703,MERCH001,CUST0009,0.0,Withdrawal,5.425902734188875,0.0
TX007796,1696118480.0,761.6003242539396,MERCH018,CUST0014,0.0,Withdrawal,5.504790999103707,0.0
TX007797,1696118540.0,1592.9161315931644,MERCH017,CUST0020,0.0,Purchase,1.3523515821777892,0.0
TX007798,1696118700.0,177.7297857850573,MERCH011,CUST0013,0.0,Transfer,7.716067914582835,0.0
TX007799,1696118720.0,144.72176575345696,MERCH003,CUST0007,0.0,Purchase,9.649050339778775,0.0
TX007800,1696118720.0,455.61453416968095,MERCH002,CUST0009,1.0,Withdrawal,7.0522443461352635,0.0
TX007801,1696118420.0,0.1,MERCH015,CUST0009,0.0,Purchase,20.210644787721876,0.0
TX007802,1696118780.0,499.69994536397985,MERCH019,CUST0004,0.0,Purchase,12.173797618213722,0.0
TX007803,1696118780.0,823.783027661786,MERCH019,CUST0005,1.0,Purchase,11.401995111106931,0.0
TX007804,1696118560.0,1373.4257184696767,MERCH001,CUST0009,0.0,Withdrawal,5.490969368319439,1.0
TX007805,1696118660.0,1647.6222313194066,MERCH002,CUST0015,0.0,Transfer,5.522190458362596,0.0
TX007806,1696118580.0,0.1,MERCH010,CUST0008,0.0,Withdrawal,10.330797254107688,0.0
TX007807,1696118760.0,915.3285178730697,MERCH011,CUST0016,0.0,Withdrawal,4.370518981247627,0.0
TX007808,1696118660.0,167.50771098804256,MERCH019,CUST0016,1.0,Transfer,4.375795377237875,0.0
TX007809,1696118740.0,1367.3811303036218,MERCH010,CUST0012,0.0,Purchase,6.711616997492441,0.0
TX007810,1696118440.0,1121.6969126982317,MERCH018,CUST0020,0.0,Transfer,3.7288694876779074,0.0
TX007811,1696118440.0,1165.7058837256648,MERCH019,CUST0006,0.0,Purchase,10.206430099847088,1.0
TX007812,1696118400.0,0.1,MERCH006,CUST0010,0.0,Withdrawal,1.9414849396858482,0.0
TX007813,1696118700.0,1217.186651817998,MERCH008,CUST0001,1.0,Withdrawal,18.92196803675258,0.0
TX007814,1696118500.0,655.9363655936016,MERCH005,CUST0001,0.0,Transfer,7.523923272477148,0.0
TX007815,1696118620.0,1095.5016843146968,MERCH017,CUST0014,0.0,Transfer,6.595520303837889,1.0
TX007816,1696118600.0,0.1,MERCH010,CUST0016,0.0,Withdrawal,6.379917229875721,0.0
TX007817,1696118780.0,646.3350252835442,MERCH004,CUST0013,1.0,Transfer,5.988709251042748,0.0
TX007818,1696118720.0,1675.8557086832443,MERCH010,CUST0018,0.0,Transfer,3.0181044392275114,0.0
TX007819,1696118480.0,759.5305422852135,MERCH006,CUST0008,0.0,Transfer,10.089227391387634,0.0
TX007820,1696118700.0,0.1,MERCH017,CUST0008,0.0,Withdrawal,9.548074078521475,0.0
TX007821,1696118660.0,1334.79487660485,MERCH013,CUST0012,0.0,Purchase,2.8693238947911084,1.0
TX007822,1696118760.0,901.1887663896123,MERCH003,CUST0017,0.0,Purchase,2.207349134841003,0.0
TX007823,1696118580.0,588.6529627109429,MERCH011,CUST0002,0.0,Withdrawal,9.89407542348703,0.0
TX007824,1696118480.0,263.83472427611736,MERCH008,CUST0015,0.0,Transfer,14.705369469207753,0.0
TX007825,1696118680.0,13.454064957635978,MERCH016,CUST0010,1.0,Withdrawal,9.611675171747562,0.0
TX007826,1696118720.0,46.204757073979295,MERCH010,CUST0017,1.0,Withdrawal,8.751210928169977,0.0
TX007827,1696118420.0,0.1,MERCH011,CUST0017,0.0,Transfer,11.71661761587786,0.0
TX007828,1696118400.0,1135.0906464933469,MERCH011,CUST0006,0.0,Purchase,9.678609304482789,0.0
TX007829,1696118680.0,1465.0762472040972,MERCH008,CUST0005,1.0,Transfer,8.856461419370266,0.0
TX007830,1696118480.0,123.00326912014532,MERCH005,CUST0001,0.0,Transfer,14.425025598648194,0.0
TX007831,1696118700.0,57.85288571644048,MERCH010,CUST0006,0.0,Purchase,16.95629396013961,0.0
TX007832,1696118400.0,0.1,MERCH015,CUST0002,0.0,Transfer,17.989740751409563,0.0
TX007833,1696118640.0,825.7301821950044,MERCH013,CUST0015,1.0,Transfer,9.392479405674917,1.0
TX007834,1696118600.0,571.093091278773,MERCH006,CUST0011,1.0,Withdrawal,12.216454847868441,0.0
TX007835,1696118460.0,0.1,MERCH012,CUST0009,0.0,Transfer,11.432737516478511,0.0
TX007836,1696118420.0,0.1,MERCH004,CUST0002,0.0,Purchase,11.112238593696787,0.0
TX007837,1696118440.0,721.3542327219717,MERCH004,CUST0013,0.0,Purchase,5.569927007150211,0.0
TX007838,1696118720.0,0.1,MERCH015,CUST0012,1.0,Transfer,7.241706769208833,0.0
TX007839,1696118540.0,1830.6333337547044,MERCH001,CUST0020,1.0,Purchase,17.537960404784762,0.0
TX007840,1696118660.0,466.764006113125,MERCH002,CUST0002,1.0,Withdrawal,5.845840070785393,0.0
TX007841,1696118540.0,0.1,MERCH002,CUST0013,0.0,Withdrawal,13.266868956857275,0.0
TX007842,1696118740.0,1148.9928274018362,MERCH020,CUST0018,0.0,Purchase,4.240381271469244,0.0
TX007843,1696118640.0,873.2360955402887,MERCH009,CUST0005,0.0,Withdrawal,7.56454705913232,0.0
TX007844,1696118600.0,74.82528250637131,MERCH011,CUST0010,1.0,Transfer,12.51370360401458,0.0
TX007845,1696118640.0,0.1,MERCH011,CUST0012,0.0,Purchase,8.413911132418047,0.0
TX007846,1696118480.0,1135.147420701965,MERCH014,CUST0012,0.0,Withdrawal,14.19166568835222,0.0
TX007847,1696118520.0,1174.671611626598,MERCH007,CUST0010,0.0,Purchase,12.406153738472755,0.0
TX007848,1696118640.0,0.1,MERCH015,CUST0003,1.0,Transfer,11.028447503086506,0.0
TX007849,1696118600.0,706.4610307321362,MERCH012,CUST0006,1.0,Transfer,18.157494696276885,0.0
TX007850,1696118420.0,457.77180426360655,MERCH012,CUST0014,0.0,Purchase,7.088647121335766,0.0
TX007851,1696118540.0,853.3414222675151,MERCH014,CUST0008,0.0,Purchase,6.544231428143127,0.0
TX007852,1696118580.0,0.1,MERCH004,CUST0013,1.0,Transfer,2.4696293922340837,0.0
TX007853,1696118500.0,1263.132330897548,MERCH011,CUST0018,1.0,Withdrawal,10.748388474712979,0.0
TX007854,1696118400.0,0.1,MERCH020,CUST0016,1.0,Transfer,17.778103209949677,1.0
TX007855,1696118580.0,351.45903741852356,MERCH018,CUST0002,0.0,Transfer,9.250377076580833,0.0
TX007856,1696118540.0,1271.4871316557278,MERCH013,CUST0020,1.0,Withdrawal,4.111360784280375,0.0
TX007857,1696118640.0,0.1,MERCH012,CUST0015,0.0,Transfer,9.67239147632062,0.0
TX007858,1696118600.0,299.62023617647117,MERCH012,CUST0008,0.0,Transfer,11.413177999323803,0.0
TX007859,1696118540.0,464.81531943909135,MERCH013,CUST0016,1.0,Transfer,6.016353613718474,0.0
TX007860,1696118780.0,1124.3029876678575,MERCH016,CUST0007,1.0,Transfer,15.470679563762623,0.0
TX007861,1696118400.0,0.1,MERCH003,CUST0011,1.0,Transfer,9.392105541320316,0.0
TX007862,1696118680.0,0.1,MERCH020,CUST0014,1.0,Transfer,6.473257270318538,0.0
TX007863,1696118620.0,405.6404978178687,MERCH008,CUST0018,0.0,Transfer,7.258262893337017,0.0
TX007864,1696118520.0,954.1576956726947,MERCH008,CUST0008,0.0,Purchase,12.187685685722862,0.0
TX007865,1696118580.0,0.1,MERCH004,CUST0001,0.0,Withdrawal,2.652974929376046,1.0
TX007866,1696118600.0,0.1,MERCH018,CUST0001,0.0,Purchase,2.457566890210906,1.0
TX007867,1696118540.0,1231.7068037711124,MERCH016,CUST0001,0.0,Purchase,11.11786226345981,0.0
TX007868,1696118780.0,0.1,MERCH018,CUST0011,1.0,Withdrawal,9.17872868450135,0.0
TX007869,1696118580.0,855.8666981579717,MERCH009,CUST0011,0.0,Purchase,11.488905460636126,0.0
TX007870,1696118760.0,264.65692358320985,MERCH010,CUST0003,0.0,Transfer,3.0554500873544894,0.0
TX007871,1696118760.0,786.3734112294815,MERCH020,CUST0015,0.0,Transfer,11.993189285654973,0.0
TX007872,1696118520.0,615.7752133881957,MERCH020,CUST0020,0.0,Purchase,9.866019115768433,1.0
TX007873,1696118460.0,653.8718043284856,MERCH020,CUST0008,1.0,Withdrawal,11.215979216403035,0.0
TX007874,1696118560.0,784.4095596865169,MERCH002,CUST0020,0.0,Transfer,7.133153767968106,0.0
TX007875,1696118460.0,0.1,MERCH017,CUST0008,0.0,Withdrawal,18.49914696199292,0.0
TX007876,1696118400.0,962.8679570928066,MERCH004,CUST0004,0.0,Transfer,11.663153529877258,0.0
TX007877,1696118560.0,0.1,MERCH017,CUST0015,1.0,Transfer,17.03265810978582,0.0
TX007878,1696118720.0,821.1259078072924,MERCH010,CUST0016,0.0,Transfer,4.817530876634678,0.0
TX007879,1696118500.0,760.2987380922256,MERCH012,CUST0018,0.0,Purchase,15.156302448348647,0.0
TX007880,1696118560.0,1177.5727500979774,MERCH007,CUST0018,1.0,Purchase,10.50313484917496,0.0
TX007881,1696118740.0,16.86480167289153,MERCH019,CUST0015,1.0,Withdrawal,7.663738028974756,0.0
TX007882,1696118640.0,1559.4512548962807,MERCH012,CUST0006,1.0,Withdrawal,8.603669132017355,0.0
TX007883,1696118420.0,1435.0350142091102,MERCH017,CUST0016,1.0,Withdrawal,4.255640925780671,0.0
TX007884,1696118720.0,0.1,MERCH001,CUST0013,1.0,Withdrawal,11.133229911944342,0.0
TX007885,1696118640.0,443.1903347427059,MERCH014,CUST0015,0.0,Transfer,2.9813889614275437,0.0
TX007886,1696118460.0,0.1,MERCH020,CUST0007,0.0,Withdrawal,9.79863133543514,1.0
TX007887,1696118600.0,715.4335370932891,MERCH017,CUST0013,0.0,Withdrawal,15.303980116030443,0.0
TX007888,1696118460.0,0.1,MERCH018,CUST0010,0.0,Withdrawal,5.398708000342244,0.0
TX007889,1696118680.0,676.8413657975549,MERCH006,CUST0017,0.0,Withdrawal,10.462223469166958,0.0
TX007890,1696118640.0,1081.7589457158967,MERCH005,CUST0007,1.0,Transfer,13.629629208385762,0.0
TX007891,1696118420.0,934.8979892236541,MERCH008,CUST0020,0.0,Transfer,15.039684730362538,0.0
TX007892,1696118480.0,1222.1144393363943,MERCH010,CUST0003,0.0,Transfer,9.514799641556957,0.0
TX007893,1696118660.0,297.6341869272851,MERCH015,CUST0011,0.0,Transfer,9.462210309678486,0.0
TX007894,1696118740.0,561.0332804074038,MERCH013,CUST0006,1.0,Withdrawal,2.260879491596805,0.0
TX007895,1696118740.0,1211.3696097823813,MERCH016,CUST0008,0.0,Withdrawal,5.061454531071466,0.0
TX007896,1696118440.0,439.2848102511763,MERCH011,CUST0008,1.0,Purchase,9.483111620265213,0.0
TX007897,1696118560.0,0.1,MERCH008,CUST0020,1.0,Purchase,7.380261437904974,0.0
TX007898,1696118520.0,0.1,MERCH014,CUST0001,0.0,Withdrawal,7.1942593682332205,0.0
TX007899,1696118420.0,387.72291814429,MERCH004,CUST0007,0.0,Withdrawal,12.312781696187713,0.0
TX007900,1696118680.0,0.1,MERCH002,CUST0017,0.0,Purchase,11.752844832816477,0.0
TX007901,1696118680.0,879.9376076687496,MERCH007,CUST0004,1.0,Purchase,12.22224780870928,1.0
TX007902,1696118580.0,894.6269660481623,MERCH013,CUST0020,0.0,Purchase,13.425258964644513,0.0
TX007903,1696118660.0,51.12462729086894,MERCH002,CUST0007,0.0,Withdrawal,11.51024322005481,0.0
TX007904,1696118560.0,98.55431512278506,MERCH014,CUST0015,1.0,Purchase,2.3204757615172813,0.0
TX007905,1696118600.0,288.85655508974554,MERCH001,CUST0006,1.0,Withdrawal,6.593044774797912,1.0
TX007906,1696118460.0,584.7727795061714,MERCH017,CUST0008,0.0,Purchase,13.580250172453258,0.0
TX007907,1696118420.0,0.1,MERCH010,CUST0020,0.0,Purchase,12.979161347360371,0.0
TX007908,1696118760.0,175.2299975389505,MERCH015,CUST0019,0.0,Transfer,15.569378348306259,0.0
TX007909,1696118420.0,337.16473713393736,MERCH015,CUST0009,0.0,Purchase,10.881524322818205,0.0
TX007910,1696118560.0,0.1,MERCH005,CUST0004,1.0,Purchase,12.230607555631833,0.0
TX007911,1696118740.0,0.1,MERCH007,CUST0006,1.0,Withdrawal,5.025623859204745,0.0
TX007912,1696118520.0,761.0076734158611,MERCH010,CUST0008,1.0,Withdrawal,9.607914039022699,0.0
TX007913,1696118780.0,801.2022030583954,MERCH014,CUST0005,0.0,Purchase,14.925547480135812,0.0
TX007914,1696118760.0,307.7109545183372,MERCH018,CUST0010,0.0,Purchase,11.383998166001673,0.0
TX007915,1696118540.0,302.477856335133,MERCH003,CUST0013,0.0,Withdrawal,11.94615591587094,0.0
TX007916,1696118600.0,0.1,MERCH003,CUST0014,1.0,Withdrawal,5.356350892872028,0.0
TX007917,1696118420.0,0.1,MERCH003,CUST0020,1.0,Transfer,13.152725493622414,0.0
TX007918,1696118780.0,1791.053932636516,MERCH011,CUST0019,1.0,Purchase,4.749625117278506,0.0
TX007919,1696118480.0,318.52815598840607,MERCH013,CUST0002,1.0,Purchase,5.384389171168011,0.0
TX007920,1696118500.0,176.07574485658284,MERCH008,CUST0002,0.0,Withdrawal,6.425766723105158,0.0
TX007921,1696118740.0,70.59533984885104,MERCH016,CUST0009,0.0,Purchase,10.46399758136921,0.0
TX007922,1696118500.0,0.1,MERCH020,CUST0014,0.0,Transfer,7.457071147393808,0.0
TX007923,1696118640.0,500.7760207526534,MERCH002,CUST0014,0.0,Purchase,5.76046672603337,0.0
TX007924,1696118660.0,551.5929724186051,MERCH003,CUST0013,0.0,Transfer,14.447855626822808,0.0
TX007925,1696118700.0,1145.6133341050975,MERCH018,CUST0015,0.0,Transfer,1.081983254813741,0.0
TX007926,1696118580.0,344.0714885410294,MERCH006,CUST0003,1.0,Withdrawal,8.815649843667934,0.0
TX007927,1696118620.0,0.1,MERCH008,CUST0005,1.0,Withdrawal,7.846992024408246,0.0
TX007928,1696118440.0,323.76687182312713,MERCH003,CUST0017,1.0,Transfer,2.504903351523742,0.0
TX007929,1696118740.0,875.1586819097308,MERCH018,CUST0016,0.0,Transfer,7.478424333007165,0.0
TX007930,1696118460.0,748.968234755414,MERCH008,CUST0003,1.0,Transfer,13.589038891244197,0.0
TX007931,1696118400.0,731.2073353101814,MERCH003,CUST0020,1.0,Transfer,11.810841903389434,0.0
TX007932,1696118460.0,944.1556986970909,MERCH019,CUST0017,0.0,Withdrawal,14.005181789744253,0.0
TX007933,1696118680.0,172.44994386956267,MERCH011,CUST0002,0.0,Transfer,17.0708717340397,1.0
TX007934,1696118680.0,1812.9495232760378,MERCH015,CUST0015,0.0,Withdrawal,12.056337067017983,0.0
TX007935,1696118520.0,1620.3863405494744,MERCH008,CUST0010,0.0,Purchase,14.752510852108706,0.0
TX007936,1696118480.0,465.50692965307445,MERCH008,CUST0002,0.0,Purchase,8.393060024956153,0.0
TX007937,1696118440.0,1896.2552937461078,MERCH014,CUST0014,0.0,Purchase,3.3257567614347314,0.0
TX007938,1696118740.0,248.5176281409477,MERCH011,CUST0002,0.0,Purchase,11.517823645436922,0.0
TX007939,1696118640.0,182.68982641646346,MERCH001,CUST0005,0.0,Withdrawal,7.970436367458638,0.0
TX007940,1696118660.0,1820.5451787401144,MERCH011,CUST0013,0.0,Purchase,9.31186100994487,0.0
TX007941,1696118700.0,184.41218315786614,MERCH017,CUST0019,1.0,Withdrawal,8.08068244535987,1.0
TX007942,1696118740.0,1138.70667799772,MERCH001,CUST0006,0.0,Withdrawal,14.209492344443962,1.0
TX007943,1696118660.0,645.9940680297739,MERCH002,CUST0015,0.0,Transfer,3.4791916939859364,0.0
TX007944,1696118480.0,0.1,MERCH010,CUST0001,0.0,Withdrawal,13.254236406369214,0.0
TX007945,1696118400.0,727.2127868867179,MERCH013,CUST0007,0.0,Withdrawal,1.416120120515675,0.0
TX007946,1696118760.0,0.1,MERCH001,CUST0011,0.0,Purchase,3.113622005954711,1.0
TX007947,1696118500.0,0.1,MERCH019,CUST0020,1.0,Withdrawal,10.373214843995523,0.0
TX007948,1696118580.0,1262.5798913347203,MERCH016,CUST0015,1.0,Purchase,11.503563993213433,0.0
TX007949,1696118400.0,879.0049942374374,MERCH020,CUST0017,0.0,Purchase,4.56136250624728,0.0
TX007950,1696118660.0,269.2768480127625,MERCH017,CUST0013,0.0,Purchase,13.670776544313613,0.0
TX007951,1696118400.0,16.61010464177184,MERCH007,CUST0005,0.0,Purchase,10.268283166105997,0.0
TX007952,1696118420.0,998.6055606670675,MERCH006,CUST0018,0.0,Purchase,4.617229794003556,0.0
TX007953,1696118580.0,757.5219519115432,MERCH006,CUST0018,0.0,Withdrawal,17.376847016760188,0.0
TX007954,1696118720.0,1296.5203287538488,MERCH013,CUST0011,0.0,Purchase,7.147217648460366,0.0
TX007955,1696118720.0,675.4616158890653,MERCH020,CUST0014,0.0,Transfer,7.782623438969395,0.0
TX007956,1696118540.0,957.8447645219293,MERCH015,CUST0016,1.0,Withdrawal,4.48507185910063,0.0
TX007957,1696118480.0,747.4397252169754,MERCH020,CUST0009,0.0,Transfer,12.345615019948776,0.0
TX007958,1696118720.0,185.82352932447787,MERCH001,CUST0012,0.0,Purchase,8.818617575278797,0.0
TX007959,1696118400.0,428.5932333701941,MERCH007,CUST0009,1.0,Purchase,6.220281779140564,0.0
TX007960,1696118460.0,99.7761885645258,MERCH003,CUST0016,0.0,Withdrawal,13.86289066859369,0.0
TX007961,1696118560.0,0.1,MERCH019,CUST0003,1.0,Withdrawal,9.012801029622695,0.0
TX007962,1696118600.0,895.4522436188206,MERCH014,CUST0010,1.0,Transfer,9.04666599473474,0.0
TX007963,1696118600.0,2019.4480810901664,MERCH014,CUST0019,1.0,Transfer,15.161923612607872,0.0
TX007964,1696118760.0,1052.7791138525376,MERCH012,CUST0010,0.0,Withdrawal,13.544676533543392,0.0
TX007965,1696118720.0,1378.9877253008326,MERCH004,CUST0018,0.0,Withdrawal,19.897224126230647,0.0
TX007966,1696118680.0,0.1,MERCH016,CUST0017,0.0,Purchase,8.480383097376691,0.0
TX007967,1696118480.0,1160.3387019916418,MERCH017,CUST0013,0.0,Withdrawal,8.218775890372495,0.0
TX007968,1696118520.0,723.4673643321944,MERCH018,CUST0011,0.0,Withdrawal,11.623634991405671,0.0
TX007969,1696118640.0,356.5503693813422,MERCH002,CUST0008,0.0,Purchase,10.533260933141609,0.0
TX007970,1696118540.0,230.28177043526574,MERCH009,CUST0016,0.0,Transfer,8.660227611437914,0.0
TX007971,1696118700.0,498.65944477059867,MERCH017,CUST0020,0.0,Purchase,8.515523924170374,0.0
TX007972,1696118440.0,36.26786223911631,MERCH006,CUST0007,1.0,Withdrawal,15.624343080091425,0.0
TX007973,1696118700.0,0.1,MERCH002,CUST0006,0.0,Purchase,4.427157244189724,0.0
TX007974,1696118480.0,431.4169946868043,MERCH008,CUST0018,0.0,Withdrawal,2.6622147832275624,0.0
TX007975,1696118560.0,998.346355720337,MERCH014,CUST0016,0.0,Purchase,15.633506130143665,1.0
TX007976,1696118440.0,1619.3181142804597,MERCH008,CUST0006,0.0,Transfer,15.845173722002066,1.0
TX007977,1696118600.0,392.5235615949931,MERCH014,CUST0013,0.0,Withdrawal,11.29101827763657,0.0
TX007978,1696118620.0,1258.8471562535642,MERCH019,CUST0016,0.0,Purchase,8.180731686459763,0.0
TX007979,1696118620.0,1169.3811678166244,MERCH018,CUST0011,1.0,Withdrawal,7.703339305895666,1.0
TX007980,1696118740.0,1157.3519139220957,MERCH007,CUST0008,1.0,Transfer,5.063395596960333,0.0
TX007981,1696118460.0,256.2347947182653,MERCH012,CUST0010,1.0,Purchase,12.976038161218703,1.0
TX007982,1696118620.0,468.11854288457005,MERCH003,CUST0006,1.0,Purchase,18.85461082908997,0.0
TX007983,1696118560.0,1977.29005989816,MERCH006,CUST0018,0.0,Purchase,0.1,0.0
TX007984,1696118700.0,0.1,MERCH011,CUST0019,0.0,Transfer,13.419150902395812,0.0
TX007985,1696118420.0,393.57916768193934,MERCH015,CUST0020,0.0,Withdrawal,20.725361553084817,0.0
TX007986,1696118640.0,1535.3811390668095,MERCH006,CUST0004,1.0,Withdrawal,11.342803037130643,0.0
TX007987,1696118400.0,214.0734301539739,MERCH014,CUST0002,0.0,Transfer,15.81469656941695,0.0
TX007988,1696118540.0,1383.1303640928877,MERCH005,CUST0004,0.0,Transfer,15.782834894806008,0.0
TX007989,1696118700.0,2164.9692329249283,MERCH020,CUST0004,0.0,Withdrawal,13.22909874867904,0.0
TX007990,1696118400.0,674.8820212785175,MERCH008,CUST0013,0.0,Withdrawal,13.090812119145546,1.0
TX007991,1696118480.0,1471.3057895680063,MERCH017,CUST0002,0.0,Purchase,9.593424022541301,0.0
TX007992,1696118580.0,943.9421231828273,MERCH007,CUST0005,0.0,Withdrawal,8.759653166013635,0.0
TX007993,1696118440.0,1355.2528700903817,MERCH012,CUST0015,1.0,Transfer,4.898939947261875,0.0
TX007994,1696118620.0,129.4306667500859,MERCH011,CUST0006,0.0,Purchase,11.855470026647609,0.0
TX007995,1696118520.0,0.1,MERCH015,CUST0020,1.0,Purchase,3.4894656606069594,0.0
TX007996,1696118500.0,657.9495477995926,MERCH005,CUST0009,0.0,Purchase,7.101138699743853,0.0
TX007997,1696118640.0,1895.911393958845,MERCH018,CUST0001,1.0,Purchase,16.775094381216267,0.0
TX007998,1696118700.0,284.66665601153693,MERCH020,CUST0015,0.0,Transfer,17.90798471910942,0.0
TX007999,1696118480.0,1093.3415090685046,MERCH017,CUST0017,0.0,Purchase,6.546199695507594,1.0
TX008000,1696118460.0,761.8246927809658,MERCH018,CUST0015,0.0,Withdrawal,16.262987737731038,0.0
TX008001,1696118400.0,694.3362227651661,MERCH017,CUST0003,0.0,Transfer,17.558111274478055,0.0
TX008002,1696118600.0,1454.4349059597644,MERCH007,CUST0018,0.0,Purchase,2.443187050502063,0.0
TX008003,1696118440.0,87.2654378074019,MERCH009,CUST0006,1.0,Withdrawal,8.195075851258311,1.0
TX008004,1696118700.0,572.6538411244157,MERCH005,CUST0009,0.0,Withdrawal,4.965514858996493,0.0
TX008005,1696118440.0,841.9228212421499,MERCH011,CUST0009,0.0,Transfer,14.040564562912522,0.0
TX008006,1696118600.0,847.6443920907979,MERCH007,CUST0019,0.0,Withdrawal,7.737552227311216,1.0
TX008007,1696118620.0,1186.781584128008,MERCH016,CUST0013,0.0,Withdrawal,10.034578601258865,0.0
TX008008,1696118400.0,0.1,MERCH019,CUST0003,1.0,Purchase,7.605032828350371,0.0
TX008009,1696118720.0,2572.8056799453757,MERCH011,CUST0004,1.0,Withdrawal,9.367596915138709,0.0
TX008010,1696118440.0,56.739522350914285,MERCH011,CUST0007,0.0,Transfer,19.17821806044616,0.0
TX008011,1696118520.0,557.5295387158933,MERCH018,CUST0018,1.0,Withdrawal,15.034166273044383,0.0
TX008012,1696118500.0,702.8629043410228,MERCH009,CUST0017,0.0,Purchase,1.7090896579146175,0.0
TX008013,1696118600.0,0.1,MERCH011,CUST0007,0.0,Withdrawal,5.901515172676861,0.0
TX008014,1696118780.0,594.6192489482765,MERCH017,CUST0019,0.0,Withdrawal,2.5310835013181574,0.0
TX008015,1696118640.0,1906.6919999685706,MERCH009,CUST0003,1.0,Withdrawal,15.552709816684931,0.0
TX008016,1696118760.0,1449.2131815312719,MERCH017,CUST0004,1.0,Withdrawal,13.417241691763667,0.0
TX008017,1696118600.0,0.1,MERCH002,CUST0017,0.0,Purchase,22.41077811557935,0.0
TX008018,1696118780.0,1436.4940098690486,MERCH001,CUST0003,0.0,Withdrawal,9.124303670757037,0.0
TX008019,1696118640.0,412.334214616664,MERCH017,CUST0006,1.0,Purchase,10.145298992262909,0.0
TX008020,1696118740.0,0.1,MERCH012,CUST0008,1.0,Purchase,13.161287757755968,0.0
TX008021,1696118780.0,1024.430702368326,MERCH018,CUST0005,1.0,Withdrawal,5.799507434432069,0.0
TX008022,1696118500.0,0.1,MERCH016,CUST0007,0.0,Withdrawal,3.6651226346169974,0.0
TX008023,1696118520.0,491.3845392823639,MERCH009,CUST0020,1.0,Purchase,9.627745624709451,1.0
TX008024,1696118680.0,698.5413251533906,MERCH012,CUST0020,0.0,Withdrawal,11.965764077503346,0.0
TX008025,1696118640.0,1485.47203825814,MERCH008,CUST0008,0.0,Purchase,10.49539024536503,0.0
TX008026,1696118620.0,571.0794745554339,MERCH007,CUST0009,1.0,Transfer,17.02333785549387,0.0
TX008027,1696118460.0,1195.774505252205,MERCH013,CUST0016,0.0,Transfer,16.531153820771667,1.0
TX008028,1696118640.0,442.8868604228072,MERCH006,CUST0016,0.0,Transfer,4.060721076311847,0.0
TX008029,1696118580.0,0.1,MERCH019,CUST0003,1.0,Purchase,6.1869200506082445,0.0
TX008030,1696118480.0,0.1,MERCH013,CUST0001,0.0,Withdrawal,11.86442565832707,0.0
TX008031,1696118520.0,661.705174485041,MERCH016,CUST0018,1.0,Purchase,14.843208283579525,0.0
TX008032,1696118400.0,500.5496509984157,MERCH005,CUST0003,1.0,Withdrawal,13.484922663587586,0.0
TX008033,1696118600.0,830.8326112367988,MERCH013,CUST0004,1.0,Transfer,10.139802712674033,0.0
TX008034,1696118780.0,1690.9369967088692,MERCH015,CUST0005,0.0,Withdrawal,14.155233644443685,0.0
TX008035,1696118740.0,210.08462393250193,MERCH005,CUST0002,1.0,Withdrawal,11.95200745566539,0.0
TX008036,1696118780.0,491.9294622732714,MERCH009,CUST0020,0.0,Purchase,5.576694899785179,0.0
TX008037,1696118560.0,858.3554102835578,MERCH012,CUST0001,1.0,Purchase,2.5664325354304696,0.0
TX008038,1696118720.0,1211.6630465735834,MERCH005,CUST0017,0.0,Withdrawal,15.186052695753954,0.0
